Kommun/Landsting;Nyckeltal;År;Visat Värde
Ovanåker;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.416856
Ovanåker;Förvärvsarbetande invånare 16-19 år, andel (%);2008;15.629522
Ovanåker;Förvärvsarbetande invånare 16-19 år, andel (%);2009;14.136905
Ovanåker;Förvärvsarbetande invånare 16-19 år, andel (%);2010;16.747182
Ovanåker;Förvärvsarbetande invånare 20-24 år, andel (%);2008;65.849387
Ovanåker;Förvärvsarbetande invånare 20-24 år, andel (%);2009;50.526316
Ovanåker;Förvärvsarbetande invånare 20-24 år, andel (%);2010;62.722853
Ovanåker;Förvärvsarbetande invånare 20-64 år, andel (%);2008;81.987001
Ovanåker;Förvärvsarbetande invånare 20-64 år, andel (%);2009;78.096439
Ovanåker;Förvärvsarbetande invånare 20-64 år, andel (%);2010;79.824841
Ovanåker;Förvärvsarbetande invånare 25-34 år, andel (%);2008;85.514486
Ovanåker;Förvärvsarbetande invånare 25-34 år, andel (%);2009;81.055901
Ovanåker;Förvärvsarbetande invånare 25-34 år, andel (%);2010;81.236443
Ovanåker;Förvärvsarbetande invånare 35-49 år, andel (%);2008;88.200456
Ovanåker;Förvärvsarbetande invånare 35-49 år, andel (%);2009;85.257302
Ovanåker;Förvärvsarbetande invånare 35-49 år, andel (%);2010;86.108513
Ovanåker;Förvärvsarbetande invånare 50-59 år, andel (%);2008;85.349941
Ovanåker;Förvärvsarbetande invånare 50-59 år, andel (%);2009;83.816425
Ovanåker;Förvärvsarbetande invånare 50-59 år, andel (%);2010;84.544335
Ovanåker;Förvärvsarbetande invånare 60-64 år, andel (%);2008;68.483647
Ovanåker;Förvärvsarbetande invånare 60-64 år, andel (%);2009;65.997994
Ovanåker;Förvärvsarbetande invånare 60-64 år, andel (%);2010;67.722165
Ovanåker;Mediannettoinkomst, kr/inv 20+;2008;170110
Ovanåker;Mediannettoinkomst, kr/inv 20+;2009;170982
Ovanåker;Mediannettoinkomst, kr/inv 20+;2010;172655
Ovanåker;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.28849028
Ovanåker;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.2
Ovanåker;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;15.26158445
Ovanåker;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;13.1
Ovanåker;Utpendlingsomfattning i kommunen, (%);2008;20.072398
Ovanåker;Utpendlingsomfattning i kommunen, (%);2009;21.267579
Ovanåker;Utpendlingsomfattning i kommunen, (%);2010;21.829916
Oxelösund;Arbetslöshet, (%);2008;2.468189
Oxelösund;Arbetslöshet, (%);2009;6.470043
Oxelösund;Arbetslöshet, (%);2010;7.557503
Oxelösund;Arbetslöshet, (%);2011;7.131686
Oxelösund;Arbetslöshet, (%);2012;7.210327
Oxelösund;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;24.6916
Oxelösund;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;25.031368
Oxelösund;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;23.791063
Oxelösund;Förvärvsarbetande i privat sektor, andel (%);2008;70.139025
Oxelösund;Förvärvsarbetande i privat sektor, andel (%);2009;69.134253
Oxelösund;Förvärvsarbetande i privat sektor, andel (%);2010;71.271169
Oxelösund;Förvärvsarbetande i övriga sektorer, andel (%);2008;2.506364
Oxelösund;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.22041
Oxelösund;Förvärvsarbetande i övriga sektorer, andel (%);2010;2.305652
Oxelösund;Förvärvsarbetande invånare 16-19 år, andel (%);2008;24.319728
Oxelösund;Förvärvsarbetande invånare 16-19 år, andel (%);2009;14.576271
Oxelösund;Förvärvsarbetande invånare 16-19 år, andel (%);2010;17.010309
Oxelösund;Förvärvsarbetande invånare 20-24 år, andel (%);2008;68.401487
Oxelösund;Förvärvsarbetande invånare 20-24 år, andel (%);2009;56.624319
Oxelösund;Förvärvsarbetande invånare 20-24 år, andel (%);2010;64.397906
Oxelösund;Förvärvsarbetande invånare 20-64 år, andel (%);2008;78.133592
Oxelösund;Förvärvsarbetande invånare 20-64 år, andel (%);2009;74.667542
Oxelösund;Förvärvsarbetande invånare 20-64 år, andel (%);2010;76.718185
Oxelösund;Förvärvsarbetande invånare 25-34 år, andel (%);2008;81.25
Oxelösund;Förvärvsarbetande invånare 25-34 år, andel (%);2009;76.601942
Oxelösund;Förvärvsarbetande invånare 25-34 år, andel (%);2010;78.922495
Oxelösund;Förvärvsarbetande invånare 35-49 år, andel (%);2008;86.143984
Oxelösund;Förvärvsarbetande invånare 35-49 år, andel (%);2009;84.346959
Oxelösund;Förvärvsarbetande invånare 35-49 år, andel (%);2010;86.001004
Oxelösund;Förvärvsarbetande invånare 50-59 år, andel (%);2008;82.296344
Oxelösund;Förvärvsarbetande invånare 50-59 år, andel (%);2009;80.433355
Oxelösund;Förvärvsarbetande invånare 50-59 år, andel (%);2010;81.291173
Oxelösund;Förvärvsarbetande invånare 60-64 år, andel (%);2008;57.38523
Oxelösund;Förvärvsarbetande invånare 60-64 år, andel (%);2009;54.026504
Oxelösund;Förvärvsarbetande invånare 60-64 år, andel (%);2010;54.680851
Oxelösund;Mediannettoinkomst, kr/inv 20+;2008;185145
Oxelösund;Mediannettoinkomst, kr/inv 20+;2009;183582
Oxelösund;Mediannettoinkomst, kr/inv 20+;2010;185428
Oxelösund;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.98998592
Oxelösund;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.7
Oxelösund;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;12.54889689
Oxelösund;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;11.3
Oxelösund;Utpendlingsomfattning i kommunen, (%);2008;34.266693
Oxelösund;Utpendlingsomfattning i kommunen, (%);2009;37.139272
Oxelösund;Utpendlingsomfattning i kommunen, (%);2010;36.604775
Pajala;Arbetslöshet, (%);2008;7.61961
Pajala;Arbetslöshet, (%);2009;12.64881
Pajala;Arbetslöshet, (%);2010;13.623978
Pajala;Arbetslöshet, (%);2011;11.874237
Pajala;Arbetslöshet, (%);2012;9.957108
Pajala;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;37.290076
Pajala;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;36.730534
Pajala;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;33.528037
Pajala;Förvärvsarbetande i privat sektor, andel (%);2008;53.625954
Pajala;Förvärvsarbetande i privat sektor, andel (%);2009;54.178557
Pajala;Förvärvsarbetande i privat sektor, andel (%);2010;57.320872
Pajala;Förvärvsarbetande i övriga sektorer, andel (%);2008;7.137405
Pajala;Förvärvsarbetande i övriga sektorer, andel (%);2009;7.297187
Pajala;Förvärvsarbetande i övriga sektorer, andel (%);2010;7.320872
Pajala;Förvärvsarbetande invånare 16-19 år, andel (%);2008;26.234568
Pajala;Förvärvsarbetande invånare 16-19 år, andel (%);2009;23.197492
Pajala;Förvärvsarbetande invånare 16-19 år, andel (%);2010;27.659574
Pajala;Förvärvsarbetande invånare 20-24 år, andel (%);2008;71.326165
Pajala;Förvärvsarbetande invånare 20-24 år, andel (%);2009;62.5
Pajala;Förvärvsarbetande invånare 20-24 år, andel (%);2010;72.115385
Pajala;Förvärvsarbetande invånare 20-64 år, andel (%);2008;77.014738
Pajala;Förvärvsarbetande invånare 20-64 år, andel (%);2009;73.173844
Pajala;Förvärvsarbetande invånare 20-64 år, andel (%);2010;76.386233
Pajala;Förvärvsarbetande invånare 25-34 år, andel (%);2008;78.90411
Pajala;Förvärvsarbetande invånare 25-34 år, andel (%);2009;76.836158
Pajala;Förvärvsarbetande invånare 25-34 år, andel (%);2010;79.076087
Pajala;Förvärvsarbetande invånare 35-49 år, andel (%);2008;85.091278
Pajala;Förvärvsarbetande invånare 35-49 år, andel (%);2009;81.722689
Pajala;Förvärvsarbetande invånare 35-49 år, andel (%);2010;84.466019
Pajala;Förvärvsarbetande invånare 50-59 år, andel (%);2008;80.514342
Pajala;Förvärvsarbetande invånare 50-59 år, andel (%);2009;76.808722
Pajala;Förvärvsarbetande invånare 50-59 år, andel (%);2010;80.655067
Pajala;Förvärvsarbetande invånare 60-64 år, andel (%);2008;57.664234
Pajala;Förvärvsarbetande invånare 60-64 år, andel (%);2009;54.323308
Pajala;Förvärvsarbetande invånare 60-64 år, andel (%);2010;55.956679
Pajala;Mediannettoinkomst, kr/inv 20+;2008;155348
Pajala;Mediannettoinkomst, kr/inv 20+;2009;154557
Pajala;Mediannettoinkomst, kr/inv 20+;2010;157485
Pajala;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.3908568
Pajala;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;2.9
Pajala;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;17.37814108
Pajala;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;18.3
Pajala;Utpendlingsomfattning i kommunen, (%);2008;18.473282
Pajala;Utpendlingsomfattning i kommunen, (%);2009;19.160212
Pajala;Utpendlingsomfattning i kommunen, (%);2010;19.080997
Partille;Arbetslöshet, (%);2008;2.24869
Partille;Arbetslöshet, (%);2009;3.652968
Partille;Arbetslöshet, (%);2010;5.329864
Partille;Arbetslöshet, (%);2011;4.820644
Partille;Arbetslöshet, (%);2012;4.51951
Partille;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;25.340534
Partille;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;25.907308
Partille;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;25.399645
Partille;Förvärvsarbetande i privat sektor, andel (%);2008;67.452745
Partille;Förvärvsarbetande i privat sektor, andel (%);2009;66.619667
Partille;Förvärvsarbetande i privat sektor, andel (%);2010;67.05743
Partille;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.162316
Partille;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.310446
Partille;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.368857
Partille;Förvärvsarbetande invånare 16-19 år, andel (%);2008;17.876344
Partille;Förvärvsarbetande invånare 16-19 år, andel (%);2009;13.832599
Partille;Förvärvsarbetande invånare 16-19 år, andel (%);2010;17.871222
Partille;Förvärvsarbetande invånare 20-24 år, andel (%);2008;65.119917
Partille;Förvärvsarbetande invånare 20-24 år, andel (%);2009;54.926108
Partille;Förvärvsarbetande invånare 20-24 år, andel (%);2010;58.301344
Partille;Förvärvsarbetande invånare 20-64 år, andel (%);2008;82.244782
Partille;Förvärvsarbetande invånare 20-64 år, andel (%);2009;79.087994
Partille;Förvärvsarbetande invånare 20-64 år, andel (%);2010;80.158095
Partille;Förvärvsarbetande invånare 25-34 år, andel (%);2008;81.529235
Partille;Förvärvsarbetande invånare 25-34 år, andel (%);2009;76.547137
Partille;Förvärvsarbetande invånare 25-34 år, andel (%);2010;77.975035
Partille;Förvärvsarbetande invånare 35-49 år, andel (%);2008;89.453885
Partille;Förvärvsarbetande invånare 35-49 år, andel (%);2009;87.958451
Partille;Förvärvsarbetande invånare 35-49 år, andel (%);2010;88.278481
Partille;Förvärvsarbetande invånare 50-59 år, andel (%);2008;84.57631
Partille;Förvärvsarbetande invånare 50-59 år, andel (%);2009;83.191538
Partille;Förvärvsarbetande invånare 50-59 år, andel (%);2010;84.370709
Partille;Förvärvsarbetande invånare 60-64 år, andel (%);2008;67.130089
Partille;Förvärvsarbetande invånare 60-64 år, andel (%);2009;64.597815
Partille;Förvärvsarbetande invånare 60-64 år, andel (%);2010;65.795959
Partille;Mediannettoinkomst, kr/inv 20+;2008;204395
Partille;Mediannettoinkomst, kr/inv 20+;2009;208871
Partille;Mediannettoinkomst, kr/inv 20+;2010;213142
Partille;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.72030264
Partille;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;4
Partille;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;9.61399451
Partille;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;10.5
Partille;Utpendlingsomfattning i kommunen, (%);2008;75.187519
Partille;Utpendlingsomfattning i kommunen, (%);2009;75.410741
Partille;Utpendlingsomfattning i kommunen, (%);2010;75.962108
Perstorp;Arbetslöshet, (%);2008;3.934506
Perstorp;Arbetslöshet, (%);2009;6.187576
Perstorp;Arbetslöshet, (%);2010;8.100832
Perstorp;Arbetslöshet, (%);2011;7.78659
Perstorp;Arbetslöshet, (%);2012;8.808785
Perstorp;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;23.571673
Perstorp;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;23.654749
Perstorp;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;23.608175
Perstorp;Förvärvsarbetande i privat sektor, andel (%);2008;72.66507
Perstorp;Förvärvsarbetande i privat sektor, andel (%);2009;72.444926
Perstorp;Förvärvsarbetande i privat sektor, andel (%);2010;72.48062
Perstorp;Förvärvsarbetande i övriga sektorer, andel (%);2008;2.531646
Perstorp;Förvärvsarbetande i övriga sektorer, andel (%);2009;2.383532
Perstorp;Förvärvsarbetande i övriga sektorer, andel (%);2010;2.536998
Perstorp;Förvärvsarbetande invånare 16-19 år, andel (%);2008;20.1373
Perstorp;Förvärvsarbetande invånare 16-19 år, andel (%);2009;14.925373
Perstorp;Förvärvsarbetande invånare 16-19 år, andel (%);2010;16.623377
Perstorp;Förvärvsarbetande invånare 20-24 år, andel (%);2008;59.060403
Perstorp;Förvärvsarbetande invånare 20-24 år, andel (%);2009;54.466231
Perstorp;Förvärvsarbetande invånare 20-24 år, andel (%);2010;52.50501
Perstorp;Förvärvsarbetande invånare 20-64 år, andel (%);2008;71.745868
Perstorp;Förvärvsarbetande invånare 20-64 år, andel (%);2009;67.957656
Perstorp;Förvärvsarbetande invånare 20-64 år, andel (%);2010;67.947422
Perstorp;Förvärvsarbetande invånare 25-34 år, andel (%);2008;69.635036
Perstorp;Förvärvsarbetande invånare 25-34 år, andel (%);2009;64.338782
Perstorp;Förvärvsarbetande invånare 25-34 år, andel (%);2010;65.864023
Perstorp;Förvärvsarbetande invånare 35-49 år, andel (%);2008;78.678038
Perstorp;Förvärvsarbetande invånare 35-49 år, andel (%);2009;75.679542
Perstorp;Förvärvsarbetande invånare 35-49 år, andel (%);2010;74.87615
Perstorp;Förvärvsarbetande invånare 50-59 år, andel (%);2008;75.819209
Perstorp;Förvärvsarbetande invånare 50-59 år, andel (%);2009;71.986607
Perstorp;Förvärvsarbetande invånare 50-59 år, andel (%);2010;73.259669
Perstorp;Förvärvsarbetande invånare 60-64 år, andel (%);2008;57.8125
Perstorp;Förvärvsarbetande invånare 60-64 år, andel (%);2009;55.033557
Perstorp;Förvärvsarbetande invånare 60-64 år, andel (%);2010;55.427252
Perstorp;Mediannettoinkomst, kr/inv 20+;2008;164165
Perstorp;Mediannettoinkomst, kr/inv 20+;2009;164643
Perstorp;Mediannettoinkomst, kr/inv 20+;2010;164805
Perstorp;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;5.18844836
Perstorp;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;5.7
Perstorp;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;12.94664709
Perstorp;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;14.2
Perstorp;Utpendlingsomfattning i kommunen, (%);2008;37.256244
Perstorp;Utpendlingsomfattning i kommunen, (%);2009;38.533767
Perstorp;Utpendlingsomfattning i kommunen, (%);2010;39.57012
Piteå;Arbetslöshet, (%);2008;4.900435
Piteå;Arbetslöshet, (%);2009;7.207207
Piteå;Arbetslöshet, (%);2010;9.118675
Piteå;Arbetslöshet, (%);2011;8.380159
Piteå;Arbetslöshet, (%);2012;7.948312
Piteå;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;30.72394
Piteå;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;30.659753
Piteå;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;30.261033
Piteå;Förvärvsarbetande i privat sektor, andel (%);2008;61.529797
Piteå;Förvärvsarbetande i privat sektor, andel (%);2009;61.584043
Piteå;Förvärvsarbetande i privat sektor, andel (%);2010;62.309175
Piteå;Förvärvsarbetande i övriga sektorer, andel (%);2008;4.244317
Piteå;Förvärvsarbetande i övriga sektorer, andel (%);2009;4.370139
Piteå;Förvärvsarbetande i övriga sektorer, andel (%);2010;4.25155
Piteå;Förvärvsarbetande invånare 16-19 år, andel (%);2008;20.789584
Piteå;Förvärvsarbetande invånare 16-19 år, andel (%);2009;17.810599
Piteå;Förvärvsarbetande invånare 16-19 år, andel (%);2010;20.538869
Piteå;Förvärvsarbetande invånare 20-24 år, andel (%);2008;62.787829
Piteå;Förvärvsarbetande invånare 20-24 år, andel (%);2009;54.531127
Piteå;Förvärvsarbetande invånare 20-24 år, andel (%);2010;57.655955
Piteå;Förvärvsarbetande invånare 20-64 år, andel (%);2008;78.769774
Piteå;Förvärvsarbetande invånare 20-64 år, andel (%);2009;76.437049
Piteå;Förvärvsarbetande invånare 20-64 år, andel (%);2010;77.581008
Piteå;Förvärvsarbetande invånare 25-34 år, andel (%);2008;80.816693
Piteå;Förvärvsarbetande invånare 25-34 år, andel (%);2009;77.234091
Piteå;Förvärvsarbetande invånare 25-34 år, andel (%);2010;78.034547
Piteå;Förvärvsarbetande invånare 35-49 år, andel (%);2008;86.610721
Piteå;Förvärvsarbetande invånare 35-49 år, andel (%);2009;85.505435
Piteå;Förvärvsarbetande invånare 35-49 år, andel (%);2010;86.412023
Piteå;Förvärvsarbetande invånare 50-59 år, andel (%);2008;82.889667
Piteå;Förvärvsarbetande invånare 50-59 år, andel (%);2009;81.763026
Piteå;Förvärvsarbetande invånare 50-59 år, andel (%);2010;82.26333
Piteå;Förvärvsarbetande invånare 60-64 år, andel (%);2008;61.067504
Piteå;Förvärvsarbetande invånare 60-64 år, andel (%);2009;60.616546
Piteå;Förvärvsarbetande invånare 60-64 år, andel (%);2010;62.9689
Piteå;Mediannettoinkomst, kr/inv 20+;2008;182839
