key	value
1839	U. Kostnad inhyrda lokaler (sjukhus kategori 1), kr/kvm BRA
1840	U. Kostnad inhyrda lokaler (sjukhus kategori 2), kr/kvm BRA
1841	U. Kostnad inhyrda lokaler (sjukhus kategori 3), kr/kvm BRA
1842	U. Kostnad inhyrda lokaler (sjukhus), kr/kvm BRA
1843	U. Kostnad inhyrda lokaler (vårdcentraler), kr/kvm BRA
1844	U. Kostnad inhyrda lokaler (övriga anläggningar), kr/kvm BRA
1845	U. Kostnad insatser funktionsnedsatta enl HSL, kr/brukare
1846	U. Kostnad insatser funktionsnedsatta enl HSL, kr/inv 0-64 år
1847	U. Kostnad insatser funktionsnedsatta enl. SoL kr/inv 0-64 år
1848	U. Kostnad insatser för vuxna med missbruksproblem 21-64 år, kr/utredning
1849	U. Kostnad insatser inom SoL/HSL och LSS enligt KPB, kr/brukare
1850	U. Kostnad insatser inom SoL/HSL och LSS enligt KPB, kr/brukare 0-64 år
1851	U. Kostnad insatser inom SoL/HSL och LSS enligt KPB, kr/brukare 65-79 år
1852	U. Kostnad insatser inom SoL/HSL och LSS enligt KPB, kr/brukare 65+ år
1853	U. Kostnad insatser inom SoL/HSL och LSS enligt KPB, kr/brukare 80+ år
1854	U. Kostnad insatser inom SoL/HSL och LSS enligt KPB, kr/invånare
1855	U. Kostnad insatser i ordinärt boende enl SoL, kr/inv 0-64 år
1856	U. Kostnad insatser i ordinärt boende till personer 65+ enligt KPB, kr/invånare
1857	U. Kostnad kommunal förskola, kr/inskrivet barn
1858	U. Kostnad kompetensutveckling lantmäteri, kkr
1859	U. Kostnad kompetensutveckling lantmäteri, kkr/anställd
1860	U. Kostnad kontaktperson enl. LSS, kr/brukare
1861	U. Kostnad kontaktperson enl. LSS, kr/inv 0-64 år
1862	U. Kostnad korttidsboende enl SoL, kr/inv 0-64 år
1863	U. Kostnad korttidsboende ordinärt boende enligt KPB, egen regi, kr/dygn
1864	U. Kostnad korttidstillsyn enl. LSS, kr/brukare
1865	U. Kostnad korttidstillsyn enl. LSS, kr/inv 0-64 år
1866	U. Kostnad korttidsvistelse enl. LSS, kr/brukare
1867	U. Kostnad korttidsvistelse enl. LSS, kr/inv 0-64 år
1868	U. Kostnad ledsagarservice enl. LSS, kr/brukare
1869	U. Kostnad ledsagarservice enl. LSS, kr/inv 0-64 år
1870	U. Kostnad marknadsföring lantmäteri, kkr
1871	U. Kostnad marknadsföring som andel av total kostnad inom lantmäteri, (%)
1872	U. Kostnad nybyggnadskartor, kkr
1873	U. Kostnad nybyggnadskartor, kr/karta
1874	U. Kostnad ordinärt boende enligt KPB, kr/brukare 65-79 år
1875	U. Kostnad ordinärt boende enligt KPB, kr/brukare 65+ år
1876	U. Kostnad ordinärt boende enligt KPB, kr/brukare 80+ år
1877	U. Kostnad ortnamn och adressättning, kkr
1878	U. Kostnad ortnamn och adressättning, kr/inv
1879	U. Kostnad per betygspoäng i åk. 9 i kommunala skolor, kr/betygspoäng
1880	U. Kostnad personlig assistans enl LASS, kr/inv 0-64 år
1881	U. Kostnad personlig assistans enl LASS, kr/per brukare
1882	U. Kostnad personlig assistans enl LSS, kr/inv 0-64 år
1883	U. Kostnad personlig assistans enl LSS, kr/per brukare
1884	U. Kostnad planerat underhåll lokaler, kr/kvm BRA
1885	U. Kostnad planerat underhåll lokaler (sjukhus kategori 1), kr/kvm BRA
1886	U. Kostnad planerat underhåll lokaler (sjukhus kategori 2), kr/kvm BRA
1887	U. Kostnad planerat underhåll lokaler (sjukhus kategori 3), kr/kvm BRA
1888	U. Kostnad planerat underhåll lokaler (sjukhus), kr/kvm BRA
1889	U. Kostnad planerat underhåll lokaler (vårdcentraler), kr/kvm BRA
1890	U. Kostnad planerat underhåll lokaler (övriga anläggningar), kr/kvm BRA
1891	U. Kostnad råd och stöd enl. LSS, kr/brukare
1892	U. Kostnad råd och stöd enl. LSS, kr/inv 0-64 år
1893	U. Kostnadstäckningsgrad för fastighetsbildning, (%)
1894	U. Kostnadstäckningsgrad för fastighetsplaner, (%)
1895	U. Kostnadstäckningsgrad för fastighetstekniska uppdrag, (%)
1896	U. Kostnadstäckningsgrad för grundkartor, (%)
1897	U. Kostnadstäckningsgrad för kart och GIS uppdrag, (%)
1898	U. Kostnadstäckningsgrad för mätningsuppdrag, (%)
1899	U. Kostnadstäckningsgrad för nybyggnadskartor, (%)
1900	U. Kostnadstäckningsgrad för utstakning, (%)
1901	U. Kostnad särskilt boende enligt KPB, egen regi, kr/dygn
1902	U. Kostnad särskilt boende enl LSS, kr/inv 0-64 år
1903	U. Kostnad särskilt boende enl SoL, kr/inv 0-64 år
1904	U. Kostnad uppbyggnad av geografisk information, kkr
1905	U. Kostnad uppbyggnad av geografisk information, kr/inv
1906	U. Kostnad vattenförbrukning lokaler, kr/kvm BRA
1907	U. Kostnad vattenförbrukning lokaler (sjukhus kategori 1), kr/kvm BRA
1908	U. Kostnad vattenförbrukning lokaler (sjukhus kategori 2), kr/kvm BRA
1909	U. Kostnad vattenförbrukning lokaler (sjukhus kategori 3), kr/kvm BRA
1910	U. Kostnad vattenförbrukning lokaler (sjukhus), kr/kvm BRA
1911	U. Kostnad vattenförbrukning lokaler (vårdcentraler), kr/kvm BRA
1912	U. Kostnad vattenförbrukning lokaler (övriga anläggningar), kr/kvm BRA
1913	U. Kostnad verksamhetsutveckling lantmäteri, kkr
1914	U. Kostnad verksamhetsutveckling lantmäteri, kkr/anställd
1915	U. Kostnad vårdkontakt i primärvård, kr/viktad vårdkontakt
1916	U. Kostnad värme, el och vatten i lokaler, kr/kvm BRA
1917	U. Kostnad värme, el och vatten i lokaler (sjukhus kategori 1), kr/kvm BRA
1918	U. Kostnad värme, el och vatten i lokaler (sjukhus kategori 2), kr/kvm BRA
1919	U. Kostnad värme, el och vatten i lokaler (sjukhus kategori 3), kr/kvm BRA
1920	U. Kostnad värme, el och vatten i lokaler (sjukhus), kr/kvm BRA
1921	U. Kostnad värme, el och vatten i lokaler (vårdcentraler), kr/kvm BRA
1922	U. Kostnad värme, el och vatten i lokaler (övriga anläggningar), kr/kvm BRA
1923	U. Kostnad värmeförbrukning lokaler, kr/kvm BRA
1924	U. Kostnad värmeförbrukning lokaler (sjukhus kategori 1), kr/kvm BRA
1925	U. Kostnad värmeförbrukning lokaler (sjukhus kategori 2), kr/kvm BRA
1926	U. Kostnad värmeförbrukning lokaler (sjukhus kategori 3), kr/kvm BRA
1927	U. Kostnad värmeförbrukning lokaler (sjukhus), kr/kvm BRA
1928	U. Kostnad värmeförbrukning lokaler (vårdcentraler), kr/kvm BRA
1929	U. Kostnad värmeförbrukning lokaler (övriga anläggningar), kr/kvm BRA
1930	U. Kranskärlsröntgen vid icke ST-höjningsinfarkt, andel (%)
1931	U. Krisberedskap i kommunen, förmåga (2=Helt uppnådd, 1=Delvis uppnådd, 0=Inte uppnådd)
1932	U. Kunskap inom missbruks- och beroendevården, omdöme
1933	U. Kvinnor 50+ med benskörhetsfraktur som hade läkemedelsbehandling 612 månader efter fraktur, andel (%)
1934	U. Kvinnor behandlade med bredspektrumantibiotika vid urinvägsinfektion, andel (%)
1935	U. Kvinnor i befolkningen, andel (%)
1936	U. Kvinnor med bröstcancer som omopereras inom 30 dagar på grund av komplikation, andel (%)
1937	U. Kvinnor med bröstcancer som omopereras på grund av tumördata, andel (%)
1938	U. Kvinnor som arbetar som brandpersonal i utryckningstjänst, andel (%)
1939	U. Kvinnor som röker eller snusar vid 30-32 veckors graviditet, andel (%)
1940	U. Kvinnor som screenats för riskbruk av alkohol under graviditet, andel (%)
1941	U. Kvinnor som uppgav att de var komplikationsfria och utan oväntade besvär efter inkontinensoperation, andel (%)
1942	U. Kvinnor som uppgav att de var kontinenta efter inkontinensoperation, andel (%)
1943	U. Kvinnor som uppger att de var komplikationsfria och helt utan oväntade besvär efter operation för livmoderframfall, andel (%)
1944	U. Kvinnor som uppger att de är nöjda eller mycket nöjda med operationsresultatet efter hysterektomi, andel (%)
1945	U. Kvinnor utan komplikationer och oväntade besvär efter borttagande av livmoder, andel (%)
1946	U. Kvinnor utan komplikationer och oväntade besvär efter operation för livmoderframfall, andel (%)
1947	U. Körsträcka per bil, mil/år
1948	U. Körsträcka per invånare, mil/år
1949	U. Larmbehandlingstid för ambulans, mediantid i minuter
1950	U. Larmbehandlingstid för räddningstjänst, mediantid i minuter.
1951	U. Leveranstid fastighetsbildning, antal dagar
1952	U. Leveranstid nybyggnadskartor, antal dagar
1953	U. Livsmedel, andel ekologiska, (%)
1954	U. Ljumskbråcksopererade som inte omopereras inom 5 år, andel (%)
1955	U. Lokaler, area enl EES, m2 Atemp
1956	U. Lokaler, inköpt el enl EES, kWh/m2 Atemp
1957	U. Lokaler, Inköpt el enl EES med uppräknad verksamhetsel, kWh/m2 Atemp
1958	U. Lokaler, inköpt energi enl EES, kWh/m2 Atemp
1959	U. Lokaler, inköpt energi enl EES med uppräknad verksamhetsel, kWh/m2 Atemp
1960	U. Lokaler, sjukhusens elanvändning, andel förnybart (%)
1961	U. Lokaler, sjukhusens värmeanvändning, andel förnybart (%)
1962	U. Lokalkostnad boende barn enl LSS, kr/inv 0-64 år
1963	U. Lokalkostnad boende vuxna enl LSS, kr/inv 0-64 år
1964	U. Lokalkostnad för särskilt boende enl SoL, kr/inv 0-64 år
1965	U. Lustgas utsläppt mängd, kg/1000 inv
1966	U. Läkartid i äldreboende/korttidsboende, minuter/månad
1967	U. Läkartid i äldreboende, timmar/månad och brukare
1968	U. Lätta besvär av ängslan, oro eller ångest i hemtjänst, andel (%)
1969	U. Lätta besvär av ängslan, oro eller ångest i särskilt boende, andel (%)
1970	U. Medarbetarengagemang (HME) förskola - Ledarskapsindex
1971	U. Medarbetarengagemang (HME) förskola - Motivationsindex
1972	U. Medarbetarengagemang (HME) förskola - Styrningsindex
1973	U. Medarbetarengagemang (HME) förskola - Totalindex
1974	U. Medarbetarengagemang (HME) grundskola - Ledarskapsindex
1975	U. Medarbetarengagemang (HME) grundskola - Motivationsindex
1976	U. Medarbetarengagemang (HME) grundskola - Styrningsindex
1977	U. Medarbetarengagemang (HME) grundskola - Totalindex
1978	U. Medarbetarengagemang (HME) gymnasieskola - Ledarskapsindex
1979	U. Medarbetarengagemang (HME) gymnasieskola - Motivationsindex
1980	U. Medarbetarengagemang (HME) gymnasieskola - Styrningsindex
1981	U. Medarbetarengagemang (HME) gymnasieskola - Totalindex
1982	U. Medarbetarengagemang (HME) hemtjänst äldreomsorg - Ledarskapsindex
1983	U. Medarbetarengagemang (HME) hemtjänst äldreomsorg - Motivationsindex
1984	U. Medarbetarengagemang (HME) hemtjänst äldreomsorg - Styrningsindex
1985	U. Medarbetarengagemang (HME) hemtjänst äldreomsorg - Totalindex
1986	U. Medarbetarengagemang (HME) hälso- och sjukvård totalt - Ledarskapsindex
1987	U. Medarbetarengagemang (HME) hälso- och sjukvård totalt - Motivationsindex
1988	U. Medarbetarengagemang (HME) hälso- och sjukvård totalt - Styrningsindex
1989	U. Medarbetarengagemang (HME) hälso- och sjukvård totalt - Totalindex
1990	U. Medarbetarengagemang (HME) individ- och familjeomsorg - Ledarskapsindex
1991	U. Medarbetarengagemang (HME) individ- och familjeomsorg - Motivationsindex
1992	U. Medarbetarengagemang (HME) individ- och familjeomsorg - Styrningsindex
1993	U. Medarbetarengagemang (HME) individ- och familjeomsorg - Totalindex
1994	U. Medarbetarengagemang (HME) infrastruktur, skydd m.m - Ledarskapsindex
1995	U. Medarbetarengagemang (HME) infrastruktur, skydd m.m - Motivationsindex
1996	U. Medarbetarengagemang (HME) infrastruktur, skydd m.m - Styrningsindex
1997	U. Medarbetarengagemang (HME) infrastruktur, skydd m.m - Totalindex
1998	U. Medarbetarengagemang (HME) kommunen totalt - Ledarskapsindex
1999	U. Medarbetarengagemang (HME) kommunen totalt - Motivationsindex
2000	U. Medarbetarengagemang (HME) kommunen totalt - Styrningsindex
2001	U. Medarbetarengagemang (HME) kommunen totalt - Totalindex
2002	U. Medarbetarengagemang (HME) kultur och fritid - Ledarskapsindex
2003	U. Medarbetarengagemang (HME) kultur och fritid - Motivationsindex
2004	U. Medarbetarengagemang (HME) kultur och fritid - Styrningsindex
2005	U. Medarbetarengagemang (HME) kultur och fritid - Totalindex
2006	U. Medarbetarengagemang (HME) landstinget totalt - Ledarskapsindex
2007	U. Medarbetarengagemang (HME) landstinget totalt - Motivationsindex
2008	U. Medarbetarengagemang (HME) landstinget totalt - Styrningsindex
2009	U. Medarbetarengagemang (HME) landstinget totalt - Totalindex
2010	U. Medarbetarengagemang (HME) omsorg om personer med funktionsnedsättning - Ledarskapsindex
2011	U. Medarbetarengagemang (HME) omsorg om personer med funktionsnedsättning - Motivationsindex
2012	U. Medarbetarengagemang (HME) omsorg om personer med funktionsnedsättning - Styrningsindex
2013	U. Medarbetarengagemang (HME) omsorg om personer med funktionsnedsättning - Totalindex
2014	U. Medarbetarengagemang (HME) primärvård - Ledarskapsindex
2015	U. Medarbetarengagemang (HME) primärvård - Motivationsindex
2016	U. Medarbetarengagemang (HME) primärvård - Styrningsindex
2017	U. Medarbetarengagemang (HME) primärvård - Totalindex
2018	U. Medarbetarengagemang (HME) regional utveckling - Ledarskapsindex
2019	U. Medarbetarengagemang (HME) regional utveckling - Motivationsindex
2020	U. Medarbetarengagemang (HME) regional utveckling - Styrningsindex
2021	U. Medarbetarengagemang (HME) regional utveckling - Totalindex
2022	U. Medarbetarengagemang (HME) specialiserad psykiatrisk vård - Ledarskapsindex
2023	U. Medarbetarengagemang (HME) specialiserad psykiatrisk vård - Motivationsindex
2024	U. Medarbetarengagemang (HME) specialiserad psykiatrisk vård - Styrningsindex
2025	U. Medarbetarengagemang (HME) specialiserad psykiatrisk vård - Totalindex
2026	U. Medarbetarengagemang (HME) specialiserad somatisk vård - Ledarskapsindex
2027	U. Medarbetarengagemang (HME) specialiserad somatisk vård - Motivationsindex
2028	U. Medarbetarengagemang (HME) specialiserad somatisk vård - Styrningsindex
2029	U. Medarbetarengagemang (HME) specialiserad somatisk vård - Totalindex
2030	U. Medarbetarengagemang (HME) särskilt boende äldreomsorg - Ledarskapsindex
2031	U. Medarbetarengagemang (HME) särskilt boende äldreomsorg - Motivationsindex
2032	U. Medarbetarengagemang (HME) särskilt boende äldreomsorg - Styrningsindex
2033	U. Medarbetarengagemang (HME) särskilt boende äldreomsorg - Totalindex
2034	U. Medarbetarengagemang (HME) tandvård - Ledarskapsindex
2035	U. Medarbetarengagemang (HME) tandvård - Motivationsindex
2036	U. Medarbetarengagemang (HME) tandvård - Styrningsindex
2037	U. Medarbetarengagemang (HME) tandvård - Totalindex
2038	U. Medarbetarengagemang (HME) övrig hälso- och sjukvård - Ledarskapsindex
2039	U. Medarbetarengagemang (HME) övrig hälso- och sjukvård - Motivationsindex
2040	U. Medarbetarengagemang (HME) övrig hälso- och sjukvård - Styrningsindex
2041	U. Medarbetarengagemang (HME) övrig hälso- och sjukvård - Totalindex
2042	U. Medellivslängd, antal år
2043	U. Medellivslängd för dem med kort utbildning, antal år
2044	U. Medellivslängd för dem med lång utbildning, antal år
2045	U. Medelålder
2046	U. Medelålder, antal år
2047	U. Medianinkomst, tkr/inkomsttagare
2048	U. Meritvärde i åk. 9 i kommunala skolor, avvikelse från modellberäknat värde , procentenheter
2049	U. Meritvärde i åk. 9 i kommunala skolor, modellberäknat genomsnittligt värde
2050	U. Miljöbilar, andel av kommunens/landstingets personbilar enl MFS (%)
2051	U. Miljöbilar av hela beståndet personbilar, andel (%)
2052	U. Miljöbilar av landstingets personbilar enl MFS, andel (%)
2053	U. Miljöbilar av årets nyregistrerade bilar, andel (%)
2054	U. Miljöbilar i kommunorganisationen av totalt antal bilar, andel (%)
2055	U. Miljöfordon, andel (%)
2056	U. Miljöledning, årsarbetare i certifierade/miljödiplomerade verksamheter, andel (%)
2057	U. Minskning av övervikt ett år efter obesitaskirurgi, andel (%)
2058	U. MPR-vaccinerade barn 3 år, andel (%)
2059	Underlag för utjämning, kr/inv. 1 nov fg år
2060	Underlag för utjämning, kr/inv. 1 nov fg år. 1 nov fg år
2061	U. Nettokostnadens avvikelse från standardkostnad per grundskoleelev, 5-årsm, totalt, (%)
2062	U. Nettokostnadens avvikelse från standardkostnad per gymnasieelev, 3-årsm, totalt, (%)
2063	U. Nettokostnad för grundskolans lokaler, 5-årsm, hemkommun, kr/elev
2064	U. Nettokostnad för grundskolans skolskjuts, 5-årsm, hemkommun, kr/elev
2065	U. Nettokostnad grundskola 5-årsm, hemkommun, totalt, kr/elev
2066	U. Nettokostnad gymnasieskola, 3-årsm, kr/elev
2067	U. Nettokostnad gymnasieskolan, lokaler 3-årsm, kr/elev
2068	U. Nettokostnad gymnasieskolan, resor och inackordering 3-årsm, kr/elev
2069	U. Nettokostnad personlig assistans (LASS) enligt KPB, egen regi, kr/timme
2070	U. Nya användare av astmakombinationspreparat som tidigare inte förskrivits astmaläkemedel, andel (%)
2071	U. Nybyggnadskarteärenden som avslutas under ett kalenderår, antal
2072	U. Nyinsjuknade i aktiv uremivård per år, antal/1 000 000 inv
2073	U. Nyregistrerade företag, antal/1000 invånare
2074	U. Nyttjat anslag lantmäteri, kkr
2075	U. När sker första personliga besöket (1= inom 3 dagar, 2= inom 4-7 dagar, 3=  innom 8-14 dagar, 4= efter 15 dagar)
2076	U. Närstående till avlidna som erbjudits ett eftersamtal, andel (%)
2077	U. Nöjda med att komma ut i hemtjänst, andel (%)
2078	U. Nöjda med hemtjänsten i sin helhet, andel (%)
2079	U. Nöjda med hemtjänstpersonalens bemötande, andel (%)
2080	U. Nöjda med inflytande i hemtjänsten, andel (%)
