Kommun;Nyckeltal;År;Visat_Värde
Lessebo;Arbetslöshet, (%);2012;10.456809
Lessebo;Invånare 0-64 år, andel (%);2000;79.820681
Lessebo;Invånare 0-64 år, andel (%);2001;79.918912
Lessebo;Invånare 0-64 år, andel (%);2002;79.890975
Lessebo;Invånare 0-64 år, andel (%);2003;80.077793
Lessebo;Invånare 0-64 år, andel (%);2004;80.043913
Lessebo;Invånare 0-64 år, andel (%);2005;80.054141
Lessebo;Invånare 0-64 år, andel (%);2006;80.207433
Lessebo;Invånare 0-64 år, andel (%);2007;80
Lessebo;Invånare 0-64 år, andel (%);2008;79.764997
Lessebo;Invånare 0-64 år, andel (%);2009;79.277404
Lessebo;Invånare 0-64 år, andel (%);2010;78.498587
Lessebo;Invånare 0-64 år, andel (%);2011;77.689736
Lessebo;Kostnad ekonomiskt bistånd, kr/inv;2000;671.291931
Lessebo;Kostnad ekonomiskt bistånd, kr/inv;2001;601.789411
Lessebo;Kostnad ekonomiskt bistånd, kr/inv;2002;664.692913
Lessebo;Kostnad ekonomiskt bistånd, kr/inv;2003;762.340586
Lessebo;Kostnad ekonomiskt bistånd, kr/inv;2004;825.252745
Lessebo;Kostnad ekonomiskt bistånd, kr/inv;2005;956.646979
Lessebo;Kostnad ekonomiskt bistånd, kr/inv;2006;977.775034
Lessebo;Kostnad ekonomiskt bistånd, kr/inv;2007;879.925651
Lessebo;Kostnad ekonomiskt bistånd, kr/inv;2008;934.817563
Lessebo;Kostnad ekonomiskt bistånd, kr/inv;2009;1052.786283
Lessebo;Kostnad ekonomiskt bistånd, kr/inv;2010;1209.36233
Lessebo;Kostnad ekonomiskt bistånd, kr/inv;2011;1246.254798
Lessebo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;841
Lessebo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;753
Lessebo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;832
Lessebo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;952
Lessebo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;1031
Lessebo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;1195
Lessebo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;1219.057882
Lessebo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;1099.907063
Lessebo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;1171.964646
Lessebo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;1327.977754
Lessebo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;1540.616685
Lessebo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;1604.143426
Lessebo;Nettokostnad äldreomsorg, kr/inv;2000;11053.01996
Lessebo;Nettokostnad äldreomsorg, kr/inv;2001;12186
Lessebo;Nettokostnad äldreomsorg, kr/inv;2002;10506
Lessebo;Nettokostnad äldreomsorg, kr/inv;2003;11245
Lessebo;Nettokostnad äldreomsorg, kr/inv;2004;11128.15
Lessebo;Nettokostnad äldreomsorg, kr/inv;2005;10616.22
Lessebo;Nettokostnad äldreomsorg, kr/inv;2006;10736.76
Lessebo;Nettokostnad äldreomsorg, kr/inv;2007;10962.2057
Lessebo;Nettokostnad äldreomsorg, kr/inv;2008;11557.57576
Lessebo;Nettokostnad äldreomsorg, kr/inv;2009;11032.9455
Lessebo;Nettokostnad äldreomsorg, kr/inv;2010;11097.67785
Lessebo;Nettokostnad äldreomsorg, kr/inv;2011;11111.17989
Lessebo;U. Invånare 18-64 år med låg inkomst, andel (%);2009;21.57782516
Lessebo;U. Invånare 18-64 år med låg inkomst, andel (%);2010;23.6
Lidingö;Arbetslöshet, (%);2000;1.745854
Lidingö;Arbetslöshet, (%);2001;1.383407
Lidingö;Arbetslöshet, (%);2002;1.533882
Lidingö;Arbetslöshet, (%);2003;2.061474
Lidingö;Arbetslöshet, (%);2004;2.582033
Lidingö;Arbetslöshet, (%);2005;2.537443
Lidingö;Arbetslöshet, (%);2006;2.281494
Lidingö;Arbetslöshet, (%);2007;1.678208
Lidingö;Arbetslöshet, (%);2008;1.211262
Lidingö;Arbetslöshet, (%);2009;1.91951
Lidingö;Arbetslöshet, (%);2010;2.900068
Lidingö;Arbetslöshet, (%);2011;2.964206
Lidingö;Arbetslöshet, (%);2012;2.745839
Lidingö;Invånare 0-64 år, andel (%);2000;81.177311
Lidingö;Invånare 0-64 år, andel (%);2001;81.313119
Lidingö;Invånare 0-64 år, andel (%);2002;81.527967
Lidingö;Invånare 0-64 år, andel (%);2003;81.477885
Lidingö;Invånare 0-64 år, andel (%);2004;81.61905
Lidingö;Invånare 0-64 år, andel (%);2005;81.691015
Lidingö;Invånare 0-64 år, andel (%);2006;81.765554
Lidingö;Invånare 0-64 år, andel (%);2007;81.720908
Lidingö;Invånare 0-64 år, andel (%);2008;81.329591
Lidingö;Invånare 0-64 år, andel (%);2009;80.982852
Lidingö;Invånare 0-64 år, andel (%);2010;80.771066
Lidingö;Invånare 0-64 år, andel (%);2011;80.333931
Lidingö;Kostnad ekonomiskt bistånd, kr/inv;2000;396.145279
Lidingö;Kostnad ekonomiskt bistånd, kr/inv;2001;234.181783
Lidingö;Kostnad ekonomiskt bistånd, kr/inv;2002;266.596426
Lidingö;Kostnad ekonomiskt bistånd, kr/inv;2003;263.17352
Lidingö;Kostnad ekonomiskt bistånd, kr/inv;2004;313.417055
Lidingö;Kostnad ekonomiskt bistånd, kr/inv;2005;337.383987
Lidingö;Kostnad ekonomiskt bistånd, kr/inv;2006;337.562912
Lidingö;Kostnad ekonomiskt bistånd, kr/inv;2007;289.74479
Lidingö;Kostnad ekonomiskt bistånd, kr/inv;2008;297.951799
Lidingö;Kostnad ekonomiskt bistånd, kr/inv;2009;346.230867
Lidingö;Kostnad ekonomiskt bistånd, kr/inv;2010;384.669559
Lidingö;Kostnad ekonomiskt bistånd, kr/inv;2011;388.738912
Lidingö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;488
Lidingö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;288
Lidingö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;326.99997
Lidingö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;322.99994
Lidingö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;383.999882
Lidingö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;413.000117
Lidingö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;412.842446
Lidingö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;354.55405
Lidingö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;366.351035
Lidingö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;427.536026
Lidingö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;476.24673
Lidingö;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;483.903761
Lidingö;Nettokostnad äldreomsorg, kr/inv;2000;8351.626996
Lidingö;Nettokostnad äldreomsorg, kr/inv;2001;8188
Lidingö;Nettokostnad äldreomsorg, kr/inv;2002;8020
Lidingö;Nettokostnad äldreomsorg, kr/inv;2003;8780
Lidingö;Nettokostnad äldreomsorg, kr/inv;2004;9094.05
Lidingö;Nettokostnad äldreomsorg, kr/inv;2005;8544.3
Lidingö;Nettokostnad äldreomsorg, kr/inv;2006;8841.9
Lidingö;Nettokostnad äldreomsorg, kr/inv;2007;9353.500351
Lidingö;Nettokostnad äldreomsorg, kr/inv;2008;9825.102642
Lidingö;Nettokostnad äldreomsorg, kr/inv;2009;10567.68328
Lidingö;Nettokostnad äldreomsorg, kr/inv;2010;10831.88314
Lidingö;Nettokostnad äldreomsorg, kr/inv;2011;10949.79697
Lidingö;U. Invånare 18-64 år med låg inkomst, andel (%);2009;13.25170178
Lidingö;U. Invånare 18-64 år med låg inkomst, andel (%);2010;13.3
Lidköping;Arbetslöshet, (%);2000;4.953103
Lidköping;Arbetslöshet, (%);2001;4.290414
Lidköping;Arbetslöshet, (%);2002;4.447931
Lidköping;Arbetslöshet, (%);2003;4.589295
Lidköping;Arbetslöshet, (%);2004;5.10793
Lidköping;Arbetslöshet, (%);2005;5.553542
Lidköping;Arbetslöshet, (%);2006;5.653758
Lidköping;Arbetslöshet, (%);2007;3.974043
Lidköping;Arbetslöshet, (%);2008;2.918149
Lidköping;Arbetslöshet, (%);2009;4.794067
Lidköping;Arbetslöshet, (%);2010;7.741308
Lidköping;Arbetslöshet, (%);2011;6.617225
Lidköping;Arbetslöshet, (%);2012;6.529982
Lidköping;Invånare 0-64 år, andel (%);2000;81.169502
Lidköping;Invånare 0-64 år, andel (%);2001;81.392632
Lidköping;Invånare 0-64 år, andel (%);2002;81.543542
Lidköping;Invånare 0-64 år, andel (%);2003;81.538047
Lidköping;Invånare 0-64 år, andel (%);2004;81.442496
Lidköping;Invånare 0-64 år, andel (%);2005;81.375067
Lidköping;Invånare 0-64 år, andel (%);2006;81.284976
Lidköping;Invånare 0-64 år, andel (%);2007;80.991714
Lidköping;Invånare 0-64 år, andel (%);2008;80.726228
Lidköping;Invånare 0-64 år, andel (%);2009;80.275869
Lidköping;Invånare 0-64 år, andel (%);2010;79.822855
Lidköping;Invånare 0-64 år, andel (%);2011;79.325878
Lidköping;Kostnad ekonomiskt bistånd, kr/inv;2000;905.851584
Lidköping;Kostnad ekonomiskt bistånd, kr/inv;2001;727.650239
Lidköping;Kostnad ekonomiskt bistånd, kr/inv;2002;641.747652
Lidköping;Kostnad ekonomiskt bistånd, kr/inv;2003;552.01266
Lidköping;Kostnad ekonomiskt bistånd, kr/inv;2004;557.066674
Lidköping;Kostnad ekonomiskt bistånd, kr/inv;2005;543.58534
Lidköping;Kostnad ekonomiskt bistånd, kr/inv;2006;531.471513
Lidköping;Kostnad ekonomiskt bistånd, kr/inv;2007;507.055304
Lidköping;Kostnad ekonomiskt bistånd, kr/inv;2008;478.482148
Lidköping;Kostnad ekonomiskt bistånd, kr/inv;2009;565.716392
Lidköping;Kostnad ekonomiskt bistånd, kr/inv;2010;681.744113
Lidköping;Kostnad ekonomiskt bistånd, kr/inv;2011;676.740958
Lidköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;1115.999933
Lidköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;894.000134
Lidköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;786.999967
Lidköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;677.000099
Lidköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;684
Lidköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;667.999868
Lidköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;653.837327
Lidköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;626.058249
Lidköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;592.722046
Lidköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;704.715373
Lidköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;854.071318
Lidköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;853.114992
Lidköping;Nettokostnad äldreomsorg, kr/inv;2000;9270.819249
Lidköping;Nettokostnad äldreomsorg, kr/inv;2001;10265
Lidköping;Nettokostnad äldreomsorg, kr/inv;2002;8480
Lidköping;Nettokostnad äldreomsorg, kr/inv;2003;8803
Lidköping;Nettokostnad äldreomsorg, kr/inv;2004;9312.11
Lidköping;Nettokostnad äldreomsorg, kr/inv;2005;9096.39
Lidköping;Nettokostnad äldreomsorg, kr/inv;2006;9609.52
Lidköping;Nettokostnad äldreomsorg, kr/inv;2007;10132.92563
Lidköping;Nettokostnad äldreomsorg, kr/inv;2008;10479.7479
Lidköping;Nettokostnad äldreomsorg, kr/inv;2009;10772.82898
Lidköping;Nettokostnad äldreomsorg, kr/inv;2010;10218.27691
Lidköping;Nettokostnad äldreomsorg, kr/inv;2011;10705.07818
Lidköping;U. Invånare 18-64 år med låg inkomst, andel (%);2009;16.43811378
Lidköping;U. Invånare 18-64 år med låg inkomst, andel (%);2010;16.2
Lidköping;U. Kostnad försörjningsstöd, kr/utredning;2011;11497
Lilla Edet;Arbetslöshet, (%);2000;6.807299
Lilla Edet;Arbetslöshet, (%);2001;6.371727
Lilla Edet;Arbetslöshet, (%);2002;5.14271
Lilla Edet;Arbetslöshet, (%);2003;5.193818
Lilla Edet;Arbetslöshet, (%);2004;5.615988
Lilla Edet;Arbetslöshet, (%);2005;5.914595
Lilla Edet;Arbetslöshet, (%);2006;6.106578
Lilla Edet;Arbetslöshet, (%);2007;4.463716
Lilla Edet;Arbetslöshet, (%);2008;4.325149
Lilla Edet;Arbetslöshet, (%);2009;6.261908
Lilla Edet;Arbetslöshet, (%);2010;8.29181
Lilla Edet;Arbetslöshet, (%);2011;6.186101
Lilla Edet;Arbetslöshet, (%);2012;7.095344
Lilla Edet;Invånare 0-64 år, andel (%);2000;84.703337
Lilla Edet;Invånare 0-64 år, andel (%);2001;84.773854
Lilla Edet;Invånare 0-64 år, andel (%);2002;84.911606
Lilla Edet;Invånare 0-64 år, andel (%);2003;84.672264
Lilla Edet;Invånare 0-64 år, andel (%);2004;84.405519
Lilla Edet;Invånare 0-64 år, andel (%);2005;84.056172
Lilla Edet;Invånare 0-64 år, andel (%);2006;83.912434
Lilla Edet;Invånare 0-64 år, andel (%);2007;83.654071
Lilla Edet;Invånare 0-64 år, andel (%);2008;83.329437
Lilla Edet;Invånare 0-64 år, andel (%);2009;82.502153
Lilla Edet;Invånare 0-64 år, andel (%);2010;81.706154
Lilla Edet;Invånare 0-64 år, andel (%);2011;81.100478
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv;2000;991.029048
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv;2001;1017.286245
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv;2002;825.340507
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv;2003;1011.833166
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv;2004;924.240428
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv;2005;937.226317
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv;2006;1012.153319
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv;2007;1079.470199
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv;2008;1168.26436
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv;2009;1548.500744
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv;2010;1642.391477
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv;2011;1780.542265
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;1170
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;1200
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;971.999638
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;1194.999545
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;1095
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;1115
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;1206.201838
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;1290.39769
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;1401.982791
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;1876.921617
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;2010.119685
Lilla Edet;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;2195.476893
Lilla Edet;Nettokostnad äldreomsorg, kr/inv;2000;6685.100433
Lilla Edet;Nettokostnad äldreomsorg, kr/inv;2002;6678
Lilla Edet;Nettokostnad äldreomsorg, kr/inv;2003;6770
Lilla Edet;Nettokostnad äldreomsorg, kr/inv;2004;6970.05
Lilla Edet;Nettokostnad äldreomsorg, kr/inv;2005;7105.36
Lilla Edet;Nettokostnad äldreomsorg, kr/inv;2006;7255.22
Lilla Edet;Nettokostnad äldreomsorg, kr/inv;2007;7421.581613
Lilla Edet;Nettokostnad äldreomsorg, kr/inv;2008;7585.067415
Lilla Edet;Nettokostnad äldreomsorg, kr/inv;2009;8059.109058
Lilla Edet;Nettokostnad äldreomsorg, kr/inv;2010;8529.336938
Lilla Edet;Nettokostnad äldreomsorg, kr/inv;2011;8650.956938
Lilla Edet;U. Invånare 18-64 år med låg inkomst, andel (%);2009;20.26319152
Lilla Edet;U. Invånare 18-64 år med låg inkomst, andel (%);2010;19.9
Lilla Edet;U. Kostnad försörjningsstöd, kr/utredning;2009;5023
Lilla Edet;U. Kostnad försörjningsstöd, kr/utredning;2011;7025
Lilla Edet;U. Kostnad försörjningsstöd, kr/utredning;2012;8261
Lindesberg;Arbetslöshet, (%);2000;8.545322
Lindesberg;Arbetslöshet, (%);2001;6.649092
Lindesberg;Arbetslöshet, (%);2002;6.940271
Lindesberg;Arbetslöshet, (%);2003;5.645926
Lindesberg;Arbetslöshet, (%);2004;6.734694
Lindesberg;Arbetslöshet, (%);2005;6.800584
Lindesberg;Arbetslöshet, (%);2006;6.642742
Lindesberg;Arbetslöshet, (%);2007;4.921043
Lindesberg;Arbetslöshet, (%);2008;5.032551
Lindesberg;Arbetslöshet, (%);2009;8.239426
Lindesberg;Arbetslöshet, (%);2010;10.094521
Lindesberg;Arbetslöshet, (%);2011;7.978605
Lindesberg;Arbetslöshet, (%);2012;8.87199
Lindesberg;Invånare 0-64 år, andel (%);2000;80.327311
Lindesberg;Invånare 0-64 år, andel (%);2001;80.249649
Lindesberg;Invånare 0-64 år, andel (%);2002;80.244338
Lindesberg;Invånare 0-64 år, andel (%);2003;80.39843
Lindesberg;Invånare 0-64 år, andel (%);2004;80.248927
Lindesberg;Invånare 0-64 år, andel (%);2005;80.045635
Lindesberg;Invånare 0-64 år, andel (%);2006;79.951461
Lindesberg;Invånare 0-64 år, andel (%);2007;79.821676
Lindesberg;Invånare 0-64 år, andel (%);2008;79.362743
Lindesberg;Invånare 0-64 år, andel (%);2009;78.670372
Lindesberg;Invånare 0-64 år, andel (%);2010;77.971694
Lindesberg;Invånare 0-64 år, andel (%);2011;77.28925
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv;2000;797.650159
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv;2001;601.06974
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv;2002;693.310914
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv;2003;935.0337
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv;2004;1018.358798
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv;2005;1071.010418
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv;2006;958.871457
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv;2007;1011.166898
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv;2008;1010.952855
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv;2009;1339.224456
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv;2010;1713.727533
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv;2011;1576.510299
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;992.999947
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;748.999841
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;863.999788
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;1162.999947
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;1268.999893
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;1337.999785
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;1199.316999
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;1266.782345
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;1273.838097
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;1702.323784
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;2197.884187
Lindesberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;2039.753639
Lindesberg;Nettokostnad äldreomsorg, kr/inv;2000;9968.544782
Lindesberg;Nettokostnad äldreomsorg, kr/inv;2001;10439
Lindesberg;Nettokostnad äldreomsorg, kr/inv;2002;9216
Lindesberg;Nettokostnad äldreomsorg, kr/inv;2003;8818
Lindesberg;Nettokostnad äldreomsorg, kr/inv;2004;9483.35
Lindesberg;Nettokostnad äldreomsorg, kr/inv;2005;9566.86
Lindesberg;Nettokostnad äldreomsorg, kr/inv;2006;9669.24
Lindesberg;Nettokostnad äldreomsorg, kr/inv;2007;9955.375693
Lindesberg;Nettokostnad äldreomsorg, kr/inv;2008;10439.7593
Lindesberg;Nettokostnad äldreomsorg, kr/inv;2009;10678.44891
Lindesberg;Nettokostnad äldreomsorg, kr/inv;2010;10396.54424
Lindesberg;Nettokostnad äldreomsorg, kr/inv;2011;10450.32024
Lindesberg;U. Invånare 18-64 år med låg inkomst, andel (%);2009;21.25978438
Lindesberg;U. Invånare 18-64 år med låg inkomst, andel (%);2010;21.7
Lindesberg;U. Kostnad försörjningsstöd, kr/utredning;2009;8064
Lindesberg;U. Kostnad försörjningsstöd, kr/utredning;2010;9716
Linköping;Arbetslöshet, (%);2000;5.300901
Linköping;Arbetslöshet, (%);2001;4.679509
Linköping;Arbetslöshet, (%);2002;4.628434
Linköping;Arbetslöshet, (%);2003;4.923102
Linköping;Arbetslöshet, (%);2004;5.737562
Linköping;Arbetslöshet, (%);2005;6.077604
Linköping;Arbetslöshet, (%);2006;5.744378
Linköping;Arbetslöshet, (%);2007;4.656147
Linköping;Arbetslöshet, (%);2008;4.175574
Linköping;Arbetslöshet, (%);2009;5.465357
Linköping;Arbetslöshet, (%);2010;7.046301
Linköping;Arbetslöshet, (%);2011;6.404783
Linköping;Arbetslöshet, (%);2012;6.393414
Linköping;Invånare 0-64 år, andel (%);2000;83.903791
Linköping;Invånare 0-64 år, andel (%);2001;83.962876
Linköping;Invånare 0-64 år, andel (%);2002;83.988569
Linköping;Invånare 0-64 år, andel (%);2003;84.020524
Linköping;Invånare 0-64 år, andel (%);2004;83.999211
Linköping;Invånare 0-64 år, andel (%);2005;83.938795
Linköping;Invånare 0-64 år, andel (%);2006;83.900274
Linköping;Invånare 0-64 år, andel (%);2007;83.83167
Linköping;Invånare 0-64 år, andel (%);2008;83.763913
Linköping;Invånare 0-64 år, andel (%);2009;83.69134
Linköping;Invånare 0-64 år, andel (%);2010;83.537318
Linköping;Invånare 0-64 år, andel (%);2011;83.160031
Linköping;Kostnad ekonomiskt bistånd, kr/inv;2000;1513.624144
Linköping;Kostnad ekonomiskt bistånd, kr/inv;2001;1300.584904
Linköping;Kostnad ekonomiskt bistånd, kr/inv;2002;1327.019383
Linköping;Kostnad ekonomiskt bistånd, kr/inv;2003;1333.405759
Linköping;Kostnad ekonomiskt bistånd, kr/inv;2004;1454.026674
Linköping;Kostnad ekonomiskt bistånd, kr/inv;2005;1316.999913
Linköping;Kostnad ekonomiskt bistånd, kr/inv;2006;1338.67802
Linköping;Kostnad ekonomiskt bistånd, kr/inv;2007;1322.297976
Linköping;Kostnad ekonomiskt bistånd, kr/inv;2008;1418.142856
Linköping;Kostnad ekonomiskt bistånd, kr/inv;2009;1553.175755
Linköping;Kostnad ekonomiskt bistånd, kr/inv;2010;1622.998853
Linköping;Kostnad ekonomiskt bistånd, kr/inv;2011;1662.616911
Linköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;1803.999714
Linköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;1548.999938
Linköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;1580
Linköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;1587.000052
Linköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;1731.000391
Linköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;1569.00026
Linköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;1595.558575
Linköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;1577.325107
Linköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;1693.023647
Linköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;1855.838075
Linköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;1942.842894
Linköping;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;1999.298091
Linköping;Nettokostnad äldreomsorg, kr/inv;2000;6051.369886
Linköping;Nettokostnad äldreomsorg, kr/inv;2001;6399
